"","TCGA-A1-A0SE-01","TCGA-A1-A0SH-01","TCGA-A1-A0SJ-01","TCGA-A1-A0SK-01","TCGA-A1-A0SM-01","TCGA-A1-A0SO-01","TCGA-A1-A0SP-01","TCGA-A2-A04P-01","TCGA-A2-A04Q-01","TCGA-A2-A04R-01","TCGA-A2-A04T-01","TCGA-A2-A04V-01","TCGA-A2-A04X-01","TCGA-A2-A04Y-01","TCGA-A2-A0CM-01"
"ID2",2.3243041118601,2.76246740956689,2.94034874819779,3.76026778427511,3.15044418900066,4.83895486994513,3.32579889205235,3.25321672633433,3.44627640977418,2.75094020780001,3.29253730321848,3.74629532654635,2.80482537767189,4.11191405944745,4.28751795735222
"TRIP6",2.66268200037434,3.36188814142413,2.16984609751239,-0.0873728600078501,3.11992584502021,3.57421597716944,2.64246560251718,3.07152820238074,2.88607972922513,1.67443294883925,3.29378631375799,2.82227821286557,2.59797409990841,3.42142966259399,3.42650093205823
"TMEM169",-4.18311297103882,-1.39688964305028,-3.97671709091751,0.0350145643644799,-2.54935036732515,-4.24530805005436,-1.60712546102339,-5.11229594906773,-3.29808232118799,-3.76868446073953,-3.87409621217125,-2.48342826653921,-3.49797750417607,-4.08172699170626,-2.51099656735264
"ZFYVE21",2.86170897824302,3.11108825157278,3.02043857575828,0.871931623252006,2.60223668870073,2.57654328609464,1.46068806073433,3.59462345819686,1.90533141308829,3.56049242991763,1.87277692477427,2.76172299636197,2.41860717458283,3.02627466548349,2.57366091307818
"LHX8",-11.7167230378959,-4.88730594656938,-7.74609308779725,-5.3463417537959,-11.6860031879782,-7.77221108942716,-6.32171336296454,-11.6723994625325,-11.6759955874552,-8.29028204332739,-5.5380166692092,-2.39340095443992,-11.4411486968034,-11.6893827999235,-3.35668558529023
"PTPRU",1.92219294032874,2.58225186674067,3.51418726151,1.00767271802514,3.25258934544314,1.45135310124761,2.77717927921254,0.844776805717948,0.579944118951027,2.34193382135185,3.62479094815316,1.57371589305962,-0.802510059485068,3.25933192161065,2.79873261022933
"IRAK4",0.923793959894978,1.60208395481658,0.607953789376236,1.64956301303223,0.827467818324259,0.658984594156122,0.8125033569714,2.24361357595649,1.45013646840012,1.35159704913109,0.700911274350924,1.52692730712313,1.87336884019325,1.80538804999016,1.37527715670734
"SIAH1",1.48673325492219,2.25436852102789,2.58904194359224,2.09191462002235,1.46249976922075,0.0560771938976199,1.65682351407387,2.20326178121799,2.16752882516422,3.00042685183457,2.23958952482936,1.93521808643086,3.05966094826505,2.18934771351342,2.43314558705176
"STRA6",-0.899440350326631,0.690673878634796,0.540361812448475,1.41610583981661,-0.114283721154694,1.88826323068521,-0.430933020926133,1.48721616415596,1.74108396104766,-0.149708361717927,-0.802975665287573,-1.85367159630399,-0.546165760430692,-0.992052038379526,-0.0155968930569319
"CNOT6",3.33436564509203,3.11815184732895,3.66486472497355,2.84273544445818,3.44812612341135,4.41694166732621,2.78615445657312,2.84267595969525,2.16849756185829,3.19661139148645,3.89507972653014,3.62767176948401,3.32796906563136,3.14337511933886,3.0339262641581
"MLX",2.18060475462096,2.67959134657989,2.30490515994646,2.71982138698175,2.16218233987476,2.78478951272865,1.94905218260604,2.3487450092052,2.59982803108836,3.17147216408267,2.57558566338599,2.97821086551006,2.49729681466048,3.53039770734377,2.97205760906087
"RAB5C",4.42971445609131,5.46649739606043,4.17935330334287,3.54626599646154,3.83656939383198,4.58467833197856,3.54810183521099,2.82272391549136,3.81025815472026,4.35714692532206,3.45431193633962,4.56060194629876,3.91774860928835,3.92057607102578,4.05993077460814
"TRIM54",-8.79414458138731,-11.6600625822837,-7.74609308779725,-2.20233005681023,-11.6860031879782,-3.53574373693742,-8.75408009189127,-11.6723994625325,-11.6759955874552,-11.3336265482046,-11.6785499478265,-5.60804896374838,-11.4411486968034,-3.81168762206897,-11.4751699052735
"EEF1A1",8.91020766206073,8.93209685822054,8.49490893259924,8.92039108927826,8.73297610144451,9.44126453356559,9.73913782812411,8.983892701364,8.58987190719961,8.70745937941272,9.7005122408157,10.216322915143,8.55815225966312,8.90361955223021,8.77407229520754
"SLC22A23",2.34814769132746,3.01613561454277,1.13162746134217,3.05761096652255,2.67673105594015,1.14075273143087,0.590154815092959,1.40932762198433,1.03286111633436,0.718338215841446,0.747582693577296,1.5414803712819,4.00797814802621,2.92182428293099,0.284426214962075
"PBRM1",3.50061417374452,2.87998224944186,3.63505089466455,4.32767772650453,3.30722871879168,3.91743024326035,3.4544250908448,2.15990334859795,2.71432104392236,3.96258864020957,3.19530130713994,3.23817820182142,2.87635775692544,3.18285747514595,3.51057892580962
"RAB27B",0.590726549215123,1.47231729264469,-0.96412102670536,-2.49527841453168,1.20496326282574,-1.05314012744846,-1.79831670563137,-2.18703704282852,-4.32749757471476,0.0821902044822922,-3.55345682478699,-0.988253772638896,0.472450587948748,-0.817064982768122,-2.87273826511301
"C1orf68",-11.7167230378959,-11.6600625822837,-11.7125235551035,-11.8260250266628,-11.6860031879782,-11.3346367013878,-11.8064959860424,-11.6723994625325,-11.6759955874552,-11.3336265482046,-8.68686938568341,-11.4669748633644,-8.40376647480036,-11.6893827999235,-11.4751699052735
"GABRB3",-2.07759942821689,-2.53807327639806,-3.13724904724414,2.30079509587673,-4.69434529848998,-11.3346367013878,-0.589935629134844,-5.68963399994882,-5.70551001451503,-5.45205980839448,2.14398662767181,-3.3907257689096,-2.06558355974362,-2.96641820281449,-5.43928211204832
"FOXM1",2.18924735836853,1.12691269864785,2.7953094804859,6.1111390021594,2.18960660915453,5.17040573525283,5.80706811165601,2.42876635224822,3.8026575729159,3.35198788953917,5.58910484318485,2.72246457547091,3.47706309410275,2.48902109137579,4.18314446403439
"NDUFC2",4.17917028392384,3.67210868780571,7.20784293252419,3.63098750001866,6.30180410878814,4.95129357090151,3.09454407453122,3.61422615843521,3.86052362589828,4.22154186699693,3.74951214093269,4.16225139367422,4.08091655688274,3.78698850770397,2.90372071160772
"CSPP1",1.74280796753032,0.968729691586632,1.23284748625502,2.30280659442678,0.400081274292926,1.67497815458951,0.757744503303447,0.12388436140077,1.54606087707464,2.03982591517647,0.0146930551039208,0.627368765818742,-0.043889072151198,1.57350043670602,2.00020990049668
"DCAF12L2",-2.01925500069488,-2.97106401452751,-2.53520368860842,-11.8260250266628,-3.46820054879516,-11.3346367013878,-3.57690806330176,-11.6723994625325,-7.08264181647486,-11.3336265482046,-3.66551207250336,-7.35460834029181,-6.94111152582176,-6.58269947634374,-7.19273010026714
"PGM2L1",1.56792555748775,1.93075530843684,1.64348376323353,2.22406729723749,2.19282673835875,1.82913780574238,1.03677421432884,1.19847111349146,1.33891896506236,1.90168586388201,-0.207626756394296,0.699389102777158,0.400596467856773,-0.168549056967498,2.1586517883853
"GNB3",-4.96689382555543,-3.80122368747325,-5.48578384269027,-1.8335851364106,-2.9093596065136,-3.34597473440146,-0.779867422881638,-2.92788850200868,-2.36762925104342,-4.51347312044085,-4.33311808745646,-3.87593879538132,-2.23890240830325,-4.59666793640086,-3.81603025405225
"TACSTD2",5.42688735317741,5.96099601267482,5.9987669550914,0.0128440362571185,6.56979873599268,-0.985793490177132,4.23848210338223,6.8039518840711,4.59944239272969,5.22217792602893,4.76263587734984,4.4038616220456,4.00816182989332,6.32004030858044,5.78507572464508
"UTP3",1.95530665789874,1.96332421074602,1.9342459639237,1.42452832775483,2.2595792780018,2.71546463780493,1.73768919066586,2.45822611725513,2.31031810055902,1.55271896809225,2.80074150530352,2.19353898664353,2.60413914526587,1.98668335695427,2.5322129091848
"TMEM107",-0.00915683526358624,-0.489415161884708,-0.333140855621248,0.324228725107765,0.262736351064242,0.865387686782397,0.14590238015723,0.321163104133964,-0.331529895421623,-0.367513366565984,0.329243328344727,-0.159135401667041,0.953914102714134,-0.896455887081808,-0.0155968930569319
"ARF5",4.31845434181773,4.34610414749014,4.21060496100077,4.06231587983242,4.07219154948323,4.23739062756527,4.51836678162222,5.74476067208575,4.29003551219794,4.93410176957782,4.75946941957937,4.85126065600549,3.66165703977843,4.41014291162408,3.74280861218933
"SEH1L",2.26155966091895,2.00001244220647,2.17612267385653,3.40468655986149,2.2699329055871,3.33717611658396,3.49174074880113,2.66466627032925,2.65616393170712,3.19616951396211,3.66153923206507,2.66289235897504,1.73301831054696,2.89607695039718,3.87177036820377
"DFFB",-0.648871928891624,-1.22897872832449,-1.46524872403963,0.854029837121542,-0.89240800658107,0.224809223840629,0.032666851614116,0.0202718281031258,-0.0417354071510223,-1.05774183637188,0.706549391007501,-0.0348119550817021,-0.487302922451001,-0.0701422128379692,0.632419240865795
"FGF13",0.758536677713338,0.777768539657223,1.2017374849915,-0.38152463365271,0.920951143748473,0.724429199107623,0.572753485849238,1.54649610616123,0.0165798146054845,2.37197214708284,2.05028338597613,-1.76631667669926,0.348668568802993,-2.20363800302981,2.57287499904034
"ESR1",4.71244224253905,2.99390620213208,4.80318358163208,-4.63645740895678,5.06429683156257,-3.13996847941754,-0.462981564601102,2.57440302803142,-0.340113996111025,6.22249588035995,-2.52048058254629,6.59857687524342,3.22652016267834,5.4165483119475,0.0217437751632206
"RASD2",1.05992424435092,-1.62616885439688,-0.256000749832281,4.92150404101337,-0.563475408485032,-2.72616747814175,3.64971068644849,0.92906771524432,1.79401906434959,-0.539308164542483,4.67751897920918,-1.54417046828901,0.257738248438472,-1.13879952924424,3.24549985109092
"TBC1D14",3.62427128844064,3.48202851591462,3.28107191418031,4.06639246890964,3.3788654366581,4.10621754618823,3.9536780142605,3.67543793427367,2.89707828938951,2.93958393001954,3.5270114103251,3.58366737532,3.18105335742144,2.7455630671028,3.04246762217291
"C1orf116",3.24732491068451,3.31477177644082,-0.179212319006544,-1.75075447467008,4.94946775557497,0.0491172638627733,2.50840045955121,1.98446533777126,2.18653968535791,1.08574695479822,4.22602634774573,-1.10845991733288,2.45180368540116,-2.43695389424498,3.04530354092767
"MYEOV",0.812542543718242,-4.40565750476893,0.392470214817617,-6.33026591620778,2.07901909018904,-7.22845591309584,-1.89337918885847,-4.7010628438263,-2.01266520153577,-2.51935171914675,-5.05846211570504,-3.78955118952436,-3.63067988586298,-2.27258105083119,-0.290874731650331
"PLAU",2.62363323872936,3.89939780259483,2.16564636355878,2.94378420653641,5.0362623237258,1.54233945558708,2.31263643866548,3.82540891082984,4.11466604644308,4.40378490578358,2.81946937070984,4.64280438174758,2.95798914435003,3.55495821414998,4.31013552719396
"DIP2B",3.45400746252829,3.50575179122645,3.09962095239638,3.89600321741076,2.9086807618289,3.28452259645565,3.76790276431694,2.14960644789788,2.97656664337948,3.3730912315603,2.26418977776309,3.33230159699182,3.69787593739695,2.78299136803242,2.73130177653293
"BAK1",1.19297394899608,1.04763000505766,0.654651455133608,1.03604273358347,1.34973480231094,2.45400986175972,1.71727716432552,2.13506615314011,2.02379936898467,2.40598974527641,2.09968224666041,1.80284406146017,2.49756162715033,1.30217305820802,2.50115291348188
"TSPAN3",3.70911899031762,4.25292762870023,4.22849933037967,4.78299319464479,5.05376597932191,4.50004637205284,3.71785552409774,3.61908546080976,4.29231273716049,5.43445894464754,5.0825295631977,3.65989824202737,4.12703010954061,4.42916373193116,2.69347683072876
"CD1D",-2.53635136467461,-2.99654005668125,-1.60176621798146,-5.15572285658432,-2.5016038642249,-4.5645741255199,-1.25180929533257,-1.45087759025757,-1.15784997206409,-4.76107031422537,-2.48577384981923,-2.32938937063394,-1.8345806233002,-2.05049079849726,-2.5653308111015
"SOCS6",2.80672595816599,3.07065007116752,2.70500133695127,2.96164199435289,2.84354876511675,1.54230838580886,2.64152401600073,0.872590077180912,1.5062829856474,4.13959213353687,2.02643848237823,2.36375403837683,1.97201006851594,2.74991489466415,2.57758424390458
"IGF2",4.02568788017191,5.66929594871115,3.33380353548193,2.44529836471531,4.98052366576166,1.4546629960972,2.11271148965831,2.84521764418062,2.66046285382362,2.58773353433962,0.475107843864449,4.0766527795407,1.97676946554081,3.31377527195915,2.34237781021067
"PAPOLG",1.19050377167403,1.00654934235069,0.949908505235062,1.71891960997428,1.30456634936901,2.09681389176629,1.07912070135861,1.60343579302748,1.04795668197812,1.50785642451352,1.42907973447364,1.62443209193356,1.22108128558183,0.882841817703039,1.50289376979199
"ATP6V0D1",2.89622353416933,3.51028040516313,3.49395171342517,2.82375769234553,3.18520102907293,2.97986384186042,3.43308799983663,2.20037159420168,3.87125329453308,3.50806486509421,3.88620558022947,2.95405259291989,4.15920829601118,3.38663859535563,4.09703072642872
"TNNT2",-4.98464382203331,-7.71090121090548,-11.7125235551035,-6.80294713854148,-4.62448618044656,-11.3346367013878,1.09571706112054,-3.5375522037503,-4.07737728949125,-6.82684690763679,-6.82965163853005,-8.27351849761479,-7.49460496877843,-6.10929763009872,-4.93130287875754
"THBS1",5.81566614461288,6.76862107759787,5.6238432473159,3.44778899942512,7.2563119238886,6.90522765669894,4.93936864015862,5.925074840277,4.80161050381676,6.80390834483985,5.11716130503363,6.86177465608588,5.52690395191091,4.92528308065678,6.30013807636775
"CRCP",2.69876061169698,2.54466581326768,2.73459971670565,3.00908091434602,2.84662632174638,3.12055949899487,2.396196598196,2.7826391128237,2.35154796246504,3.10403593798476,2.95791256431619,2.32615451387695,2.81123467302032,2.79609673356127,2.82932887293761
"ATP8A1",-0.5967457246965,-0.0756646840324091,1.01982197006514,1.71815845922758,0.505990575374095,1.31839150912986,-0.955495029156999,1.68270079239542,1.82506407382774,0.153100895571129,-0.276400176174523,0.347827074154538,1.5108393426886,2.77147927714209,0.871054040915072
"CDK13",2.64204064597277,2.83285360891929,2.81902580389981,1.99569036954057,2.66982345137705,3.40831687675125,2.52330217376179,2.17926741006474,2.80324230113114,3.19130100921998,2.3680458112398,2.94059259017708,2.71709948348635,3.06660613167685,2.8962005496243
"GABARAPL2",2.60310415314507,2.86282099082004,3.91739946660236,2.83362921064449,2.62123064221816,2.12547742309408,2.76857934462897,3.13710200416472,3.07185825188004,3.30752363011772,3.49750271188636,3.51048914228942,3.73767586564491,3.31912705899807,3.04756829356743
"CLP1",0.407192067567395,0.89668916944547,-0.140563337693852,1.02007608006533,0.474504862294351,1.5412708080357,1.43591806125416,0.295241097273894,1.28132015743837,0.595073910472655,1.18302863171954,0.694265375178261,0.900812596252423,0.0363021279994147,1.35347555891123
"CCT5",4.93718239656048,4.18957351708911,5.32359797350132,6.30417843109482,4.58777052446566,6.23082793947776,6.71114031124754,5.80465328153445,5.06014379556571,5.59362542029697,5.77648718223273,5.2699132402176,4.78862016879449,4.94809312875693,5.56669448473381
"FAIM2",-2.2957270189185,-1.71852193148028,-3.03060349479168,1.21716668744589,4.41881020128264,1.42234611214423,-4.124878060083,-1.15703865799853,-2.49738052833607,-4.76107031422537,-2.11047222736491,-3.18789363841745,1.25908509313647,-3.01284739396639,-4.93130287875754
"UBE2E2",0.339687756630997,1.26016669334083,0.732429193515678,0.165800065279824,1.01559654883704,-0.481157151935503,1.22706501478964,1.35005539509485,2.45688549021199,-0.109833573249763,1.7516569065891,0.923927616734161,0.755502604681928,2.08984552040913,1.94081079619697
"C16orf88",2.44371252947031,1.7463082650592,0.923621597787561,1.25333808297363,1.65285127908679,3.40575418271934,2.19972909328081,2.37758348267243,1.47848300538281,2.27824410852215,2.35673579062298,2.80158029481593,2.36660971284896,1.80036156968761,2.04196132416869
"RCVRN",-6.63316925080602,-3.4450344321191,-7.19222703711366,-11.8260250266628,-11.6860031879782,-11.3346367013878,-7.28985042826145,-7.22972131431018,-5.25235019087092,-6.42779431707379,-8.68686938568341,-4.9650262470107,-8.40376647480036,-7.29199053077364,-8.12043566530292
"MDM4",2.22943447065853,2.17278452213875,1.65451491055691,1.82381381549871,2.39879988602249,2.16103048316888,0.97082837956737,2.22215459081688,2.68764846235741,3.20146203884172,2.66133205893338,2.86223312318425,2.81920649399182,4.11663971113439,2.69130594712375
"IFNA1",-11.7167230378959,-7.71090121090548,-11.7125235551035,-11.8260250266628,-11.6860031879782,-11.3346367013878,-8.75408009189127,-11.6723994625325,-11.6759955874552,-11.3336265482046,-11.6785499478265,-11.4669748633644,-11.4411486968034,-8.7460240372457,-11.4751699052735
"IFT80",1.43383251356902,1.73045195581331,1.50285988923395,1.87559593452719,1.20820941061386,3.33145334651098,1.86340530594778,1.51483568081693,1.27349192610454,1.5638982732756,2.21967106660994,1.95564999508111,1.73341189772507,1.48255018213021,2.16115359375449
"SBDS",2.98940038692738,3.37094277526916,3.78586027731631,2.79949913048467,3.39918301091384,2.56382864759236,2.66024149537753,3.3254346056872,2.912517501731,3.46873562367365,2.64209196919886,3.54825234765724,3.81837449792354,3.84915518183685,3.20092237398874
"EDAR",-3.43902648655908,-4.04519081209838,-5.64979739217471,-4.11862447809394,-6.97164775487711,-5.86683554489938,-4.2312441723558,-6.66699947478988,-5.3881908783776,-5.6412551484959,-6.26144006359649,-8.27351849761479,-7.49460496877843,-5.92040454957896,-1.1591169597909
"SCAMP4",3.60306887933799,3.98556776367707,3.40530441626421,2.14472870861517,3.52000832735454,3.91583019877347,2.60576038718661,3.64056834216138,3.32086270986428,3.69852200325426,2.98406858665594,3.75247109504898,3.91154790561208,3.97679470295937,2.76678643935063
